,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
timestep_42,1419917141,234357889877,"(0.49705249071121216, 0.24539992213249207)","(-0.5561027526855469, 91.73326873779297, 22.746427536010742)",1,3.726348876953125,1,"(-62.576988220214844, 67.89791870117188, 516.7183837890625)","(0.6691855788230896, 0.3213071823120117, 0.1808193027973175)",1,"(0.491335928440094, 0.18403509259223938)","(-1.6346393823623657, 98.53290557861328, 25.221271514892578)",1,3.34942626953125,1,"(-1.4513862133026123, 66.1912612915039, 511.25433349609375)","(0.5047981142997742, 0.3230433762073517, 0.16051755845546722)",1,attentive
timestep_43,1420733849,234358706582,"(0.49776044487953186, 0.24360929429531097)","(-0.4225339889526367, 91.93169403076172, 22.81861686706543)",1,3.92047119140625,1,"(-63.01250457763672, 67.64048767089844, 516.9454956054688)","(0.670263409614563, 0.322066068649292, 0.18133345246315002)",1,"(0.4897199273109436, 0.2116757482290268)","(-1.9395309686660767, 95.47013092041016, 24.10652732849121)",1,3.5126190185546875,1,"(-1.8872483968734741, 66.03651428222656, 511.3885498046875)","(0.5059853196144104, 0.3235075771808624, 0.16075997054576874)",1,attentive
timestep_44,1421533880,234359506544,"(1.069288969039917, 0.9362626671791077)","(107.40692138671875, 15.181172370910645, -5.116280555725098)",1,4.02117919921875,1,"(-60.6641960144043, 66.12506103515625, 517.37060546875)","(0.6638127565383911, 0.32615533471107483, 0.1811714470386505)",1,"(nan, nan)","(nan, nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,attentive
timestep_45,1422350587,234360323316,"(1.0793710947036743, 0.9373283982276917)","(109.30909729003906, 15.06307315826416, -5.159234046936035)",1,4.0867462158203125,1,"(-60.956878662109375, 63.220130920410156, 516.8839111328125)","(0.6647581458091736, 0.3335203528404236, 0.17931213974952698)",1,"(1.0914134979248047, 0.9868586659431458)","(111.58110809326172, 9.57479190826416, -7.156779766082764)",1,3.627105712890625,1,"(-0.18747484683990479, 61.627784729003906, 511.9700927734375)","(0.5013068318367004, 0.33525651693344116, 0.1606433391571045)",1,attentive
timestep_46,1423150621,234361123246,"(1.0479633808135986, 0.9882975220680237)","(103.38343048095703, 9.415369987487793, -7.214837074279785)",1,4.2601318359375,1,"(-61.80845260620117, 32.07502365112305, 520.1258544921875)","(0.6656519174575806, 0.41499063372612, 0.17907993495464325)",1,"(1.0461351871490479, 0.9885290861129761)","(103.03852844238281, 9.389726638793945, -7.224231719970703)",1,3.7704620361328125,1,"(-1.0552937984466553, 30.934892654418945, 515.2540893554688)","(0.5033954977989197, 0.4163574278354645, 0.16050095856189728)",1,attentive
timestep_47,1423967320,234361940133,"(1.0816802978515625, 0.9651628136634827)","(109.74478149414062, 11.978837013244629, -6.281803131103516)",1,4.2838287353515625,1,"(-63.1988410949707, 31.487995147705078, 519.2984619140625)","(0.6696577668190002, 0.4163459241390228, 0.17755313217639923)",1,"(1.0684109926223755, 0.9746896624565125)","(107.24127960205078, 10.923215866088867, -6.666049003601074)",1,3.7490386962890625,1,"(-2.383211612701416, 30.603656768798828, 514.5643310546875)","(0.5069987177848816, 0.4170910716056824, 0.15895876288414001)",1,attentive
timestep_48,1424784025,234362756729,"(1.0479704141616821, 0.9632030129432678)","(103.38480377197266, 12.196001052856445, -6.20278263092041)",1,4.3209686279296875,1,"(-63.344764709472656, 30.87055206298828, 519.0887451171875)","(0.6701223850250244, 0.41789689660072327, 0.1770341992378235)",1,"(1.0452996492385864, 1.0063761472702026)","(102.8808822631836, 7.412144184112549, -7.94394063949585)",1,3.7943572998046875,1,"(-2.505042791366577, 29.936656951904297, 514.3148193359375)","(0.5073277354240417, 0.4187805950641632, 0.1583060920238495)",1,attentive
timestep_49,1425584066,234363556817,"(1.0377249717712402, 0.9796833395957947)","(101.4518051147461, 10.369877815246582, -6.867446422576904)",1,4.1040191650390625,1,"(-63.22716522216797, 31.125720977783203, 518.3854370117188)","(0.670077383518219, 0.4170948565006256, 0.17553378641605377)",1,"(1.0380325317382812, 0.9970343112945557)","(101.50983428955078, 8.447281837463379, -7.567233085632324)",1,3.6958160400390625,1,"(-2.409709930419922, 29.999685287475586, 513.6343994140625)","(0.5070802569389343, 0.4184773862361908, 0.15684111416339874)",1,attentive
timestep_50,1426400767,234364373504,"(1.0664070844650269, 0.9859986305236816)","(106.8631820678711, 9.670097351074219, -7.1221232414245605)",1,4.3975830078125,1,"(-63.39373779296875, 56.300148010253906, 515.5748901367188)","(0.6717455983161926, 0.3510761857032776, 0.17514105141162872)",1,"(1.0287686586380005, 0.9752641320228577)","(99.76201629638672, 10.859546661376953, -6.689181327819824)",1,3.99658203125,1,"(-2.548063278198242, 54.976295471191406, 510.82537841796875)","(0.5077083110809326, 0.35233360528945923, 0.1562860906124115)",1,attentive
timestep_51,1427217469,234365190212,"(1.0724780559539795, 0.9775258302688599)","(108.00859832763672, 10.608936309814453, -6.780407428741455)",1,4.51251220703125,1,"(-64.58356475830078, 63.6240234375, 514.2174072265625)","(0.6755167245864868, 0.33150461316108704, 0.17466630041599274)",1,"(1.0516570806503296, 0.9882380962371826)","(104.08035278320312, 9.421947479248047, -7.2124409675598145)",1,4.01690673828125,1,"(-3.734912872314453, 62.35228729248047, 509.1046142578125)","(0.511056125164032, 0.33235159516334534, 0.15472200512886047)",1,attentive
timestep_52,1428017505,234365990200,"(1.039437174797058, 0.9726188778877258)","(101.77481079101562, 11.15267562866211, -6.5825324058532715)",1,4.205841064453125,1,"(-64.56562805175781, 56.2157096862793, 516.0374755859375)","(0.6747088432312012, 0.3514557480812073, 0.1764150857925415)",1,"(nan, nan)","(nan, nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,attentive
timestep_53,1428834204,234366806859,"(1.0122288465499878, 0.9571845531463623)","(96.64144134521484, 12.862893104553223, -5.96004581451416)",1,3.8776702880859375,1,"(-64.18970489501953, 56.157875061035156, 516.020751953125)","(0.6737071871757507, 0.3515985608100891, 0.17626449465751648)",1,"(1.0246511697769165, 0.9883329272270203)","(98.98514556884766, 9.41143798828125, -7.2162652015686035)",1,3.5665130615234375,1,"(-3.363345146179199, 54.911903381347656, 510.9307861328125)","(0.5099343061447144, 0.35254791378974915, 0.15650582313537598)",1,attentive
timestep_54,1429634243,234367606893,"(1.0404384136199951, 0.9890921115875244)","(101.9637222290039, 9.327336311340332, -7.2468953132629395)",1,3.943572998046875,1,"(-64.7102279663086, 56.13177490234375, 516.0517578125)","(0.6750903725624084, 0.35167962312698364, 0.17646099627017975)",1,"(1.0234431028366089, 0.9930012822151184)","(98.75724029541016, 8.894170761108398, -7.404565811157227)",1,3.5782318115234375,1,"(-3.8753061294555664, 55.06169128417969, 510.90142822265625)","(0.5113354921340942, 0.35215166211128235, 0.15649108588695526)",1,attentive
timestep_55,1430450949,234368423552,"(0.600022554397583, 0.6225840449333191)","(18.87110710144043, 49.938812255859375, 7.534474849700928)",1,3.940277099609375,1,"(-66.96854400634766, 56.67202377319336, 516.267578125)","(0.6810580492019653, 0.3503583073616028, 0.17767904698848724)",1,"(0.5513882040977478, 0.6197229027748108)","(9.695332527160645, 50.25585174560547, 7.649857044219971)",1,3.613861083984375,1,"(-6.081703186035156, 55.74089050292969, 510.5513916015625)","(0.5173853635787964, 0.3502802848815918, 0.15596871078014374)",1,attentive
timestep_56,1431250985,234369223705,"(0.5933722853660583, 0.6379819512367249)","(17.61639976501465, 48.232627868652344, 6.9134626388549805)",1,3.3293304443359375,1,"(-66.59919738769531, 56.73093032836914, 516.5145263671875)","(0.6799695491790771, 0.35028529167175293, 0.1781226098537445)",1,"(0.5641419291496277, 0.5586473345756531)","(12.10156536102295, 57.02341842651367, 10.113075256347656)",1,3.031951904296875,1,"(-5.621479034423828, 55.58040237426758, 510.720947265625)","(0.5161190032958984, 0.35075247287750244, 0.1562787890434265)",1,attentive
timestep_57,1432067687,234370040415,"(0.5951086282730103, 0.6282350420951843)","(17.944005966186523, 49.31266784667969, 7.306528091430664)",1,3.3701934814453125,1,"(-66.33415222167969, 57.01735305786133, 515.7633056640625)","(0.6795641779899597, 0.349287748336792, 0.17652256786823273)",1,"(0.5701841711997986, 0.5675106644630432)","(13.241539001464844, 56.04130172729492, 9.755592346191406)",1,3.0371246337890625,1,"(-5.305431842803955, 55.88999557495117, 510.01177978515625)","(0.5152818560600281, 0.34969714283943176, 0.1548280119895935)",1,attentive
timestep_58,1432867723,234370840397,"(0.594577431678772, 0.6153428554534912)","(17.843778610229492, 50.74117660522461, 7.826511383056641)",1,3.4990997314453125,1,"(-65.78899383544922, 57.455078125, 515.841064453125)","(0.6780736446380615, 0.3481713831424713, 0.17666293680667877)",1,"(0.5568304061889648, 0.5830337405204773)","(10.7221097946167, 54.32125473022461, 9.12954044342041)",1,3.1500091552734375,1,"(-4.739666938781738, 56.354400634765625, 509.9847412109375)","(0.5137370228767395, 0.34845981001853943, 0.15488706529140472)",1,attentive
timestep_59,1433684423,234371657046,"(0.5788394808769226, 0.6309750080108643)","(14.87452220916748, 49.0090446472168, 7.196071147918701)",1,3.535003662109375,1,"(-66.34175109863281, 50.85491180419922, 516.258056640625)","(0.6793501973152161, 0.365479052066803, 0.17595705389976501)",1,"(0.564125120639801, 0.5807188749313354)","(12.098393440246582, 54.57775115966797, 9.222901344299316)",1,3.1448211669921875,1,"(-5.2998270988464355, 49.871421813964844, 510.212890625)","(0.5152106881141663, 0.365580677986145, 0.15366874635219574)",1,attentive
timestep_60,1434484458,234372457057,"(0.5793023109436035, 0.6157085299491882)","(14.9618501663208, 50.7006721496582, 7.811732292175293)",1,3.455230712890625,1,"(-66.2398681640625, 50.460235595703125, 516.682861328125)","(0.6789045333862305, 0.36663269996643066, 0.17674055695533752)",1,"(0.5562143325805664, 0.5675442814826965)","(10.605875968933105, 56.03757858276367, 9.754257202148438)",1,3.0825042724609375,1,"(-5.146788597106934, 49.31632614135742, 510.6711730957031)","(0.5147718787193298, 0.36717647314071655, 0.15451566874980927)",1,attentive
timestep_61,1435301169,234373273803,"(nan, nan)","(nan, nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.5489561557769775, 0.5853681564331055)","(9.236474990844727, 54.06256866455078, 9.035425186157227)",1,3.0101318359375,1,"(-6.9622650146484375, 10.838277816772461, 513.2427978515625)","(0.5193145275115967, 0.46851465106010437, 0.15360625088214874)",1,attentive
timestep_62,1436117869,234374090571,"(0.5836954712867737, 0.6422487497329712)","(15.79069709777832, 47.75984573364258, 6.7413649559021)",1,3.45281982421875,1,"(-69.13945770263672, 7.953363418579102, 520.1572265625)","(0.6849839091300964, 0.47719353437423706, 0.1780964732170105)",1,"(0.5568683743476868, 0.58857262134552)","(10.729273796081543, 53.707496643066406, 8.90616226196289)",1,3.1406097412109375,1,"(-8.03807258605957, 7.856784820556641, 514.1981201171875)","(0.5221693515777588, 0.4764038622379303, 0.1554674208164215)",1,attentive
timestep_63,1436917904,234374890516,"(0.5918141007423401, 0.6532559394836426)","(17.322423934936523, 46.54015350341797, 6.2974934577941895)",1,3.615081787109375,1,"(-69.75623321533203, 16.526779174804688, 522.9675903320312)","(0.685509204864502, 0.4554707705974579, 0.18511883914470673)",1,"(0.5500795841217041, 0.5937759876251221)","(9.448429107666016, 53.13093948364258, 8.696306228637695)",1,3.2137908935546875,1,"(-8.698781967163086, 15.716501235961914, 517.141357421875)","(0.5238666534423828, 0.4562900960445404, 0.1626114547252655)",1,attentive
timestep_64,1437734604,234375707152,"(0.5880753993988037, 0.6426294445991516)","(16.617063522338867, 47.7176513671875, 6.726032257080078)",1,3.6056060791015625,1,"(-68.05390167236328, 19.337739944458008, 521.3226928710938)","(0.6816932559013367, 0.4480171799659729, 0.18142659962177277)",1,"(0.5446147918701172, 0.5948126316070557)","(8.41740894317627, 53.01606369018555, 8.654500007629395)",1,3.21337890625,1,"(-7.0482378005981445, 18.178665161132812, 515.0853271484375)","(0.519525945186615, 0.44959643483161926, 0.15837562084197998)",1,attentive
timestep_65,1438551307,234376523937,"(0.42350688576698303, 0.18522754311561584)","(-14.431848526000977, 98.40077209472656, 25.173185348510742)",1,3.5709991455078125,1,"(-69.80110931396484, 20.783720016479492, 521.7760009765625)","(0.6861413717269897, 0.44438448548316956, 0.18307270109653473)",1,"(0.3939768970012665, 0.09922453761100769)","(-20.003225326538086, 107.93046569824219, 28.641708374023438)",1,3.2096710205078125,1,"(-8.953232765197754, 19.735092163085938, 515.2928466796875)","(0.524686336517334, 0.4455912709236145, 0.15908017754554749)",1,attentive
timestep_66,1439351347,234377323968,"(0.1724882870912552, 0.3091960549354553)","(-61.79116439819336, 84.66425323486328, 20.173492431640625)",1,3.9935150146484375,1,"(-70.9176025390625, 20.77800178527832, 523.1141967773438)","(0.6885351538658142, 0.44461002945899963, 0.18627001345157623)",1,"(0.14296063780784607, 0.29728367924690247)","(-67.36209869384766, 85.98422241210938, 20.653919219970703)",1,3.6821746826171875,1,"(-10.111196517944336, 19.951873779296875, 516.739990234375)","(0.5277323126792908, 0.44525596499443054, 0.16229353845119476)",1,attentive
timestep_67,1440168048,234378140725,"(0.1747065782546997, 0.3520822823047638)","(-61.372642517089844, 79.91218566894531, 18.44388198852539)",1,3.9589080810546875,1,"(-58.412776947021484, 27.25048065185547, 543.040283203125)","(0.6489853262901306, 0.43140748143196106, 0.2268562614917755)",1,"(0.14305703341960907, 0.31049787998199463)","(-67.34391021728516, 84.51998901367188, 20.121000289916992)",1,3.639495849609375,1,"(2.3331260681152344, 25.63508415222168, 535.3304443359375)","(0.4944368898868561, 0.4336075782775879, 0.20319877564907074)",1,attentive
timestep_68,1440968093,234378940776,"(0.3637549579143524, 0.21040545403957367)","(-25.705156326293945, 95.61089324951172, 24.157756805419922)",1,4.129180908203125,1,"(-47.70933532714844, 26.29221534729004, 541.7440795898438)","(0.6221811771392822, 0.433468222618103, 0.221685528755188)",1,"(0.3345351815223694, 0.20429423451423645)","(-31.218006134033203, 96.28805541992188, 24.40424346923828)",1,3.774871826171875,1,"(13.015633583068848, 24.18215560913086, 534.323974609375)","(0.466683030128479, 0.43699726462364197, 0.20113778114318848)",1,attentive
timestep_69,1441784795,234379757310,"(0.37271547317504883, 0.3269026577472687)","(-24.014589309692383, 82.70223999023438, 19.459383010864258)",1,4.3782958984375,1,"(-52.546112060546875, 23.111772537231445, 538.36328125)","(0.6354374885559082, 0.44086867570877075, 0.214896559715271)",1,"(0.3147590756416321, 0.2903444468975067)","(-34.949134826660156, 86.75312042236328, 20.933799743652344)",1,3.9030914306640625,1,"(8.178146362304688, 21.370792388916016, 531.04833984375)","(0.47906696796417236, 0.4436153471469879, 0.19344906508922577)",1,attentive
timestep_70,1442601498,234380574047,"(0.36416053771972656, 0.31600379943847656)","(-25.62863540649414, 83.90990447998047, 19.89893913269043)",1,4.1595916748046875,1,"(-54.35586929321289, 22.28766632080078, 535.2809448242188)","(0.6409969925880432, 0.44247475266456604, 0.20851559937000275)",1,"(0.3098413646221161, 0.2921833395957947)","(-35.876956939697266, 86.54935455322266, 20.859657287597656)",1,3.7451019287109375,1,"(6.457121849060059, 20.4832763671875, 528.040283203125)","(0.4834495484828949, 0.44543275237083435, 0.1867576241493225)",1,attentive
timestep_71,1443401531,234381374113,"(0.3624352216720581, 0.3147878646850586)","(-25.954153060913086, 84.0446548461914, 19.94794464111328)",1,4.1856536865234375,1,"(-47.780189514160156, 23.65741729736328, 551.1015014648438)","(0.6199575662612915, 0.4414023756980896, 0.24155856668949127)",1,"(0.3120740056037903, 0.3108677566051483)","(-35.455726623535156, 84.47901153564453, 20.106090545654297)",1,3.8770751953125,1,"(12.960023880004883, 21.991313934326172, 542.961181640625)","(0.4674224853515625, 0.44378793239593506, 0.21957743167877197)",1,attentive
timestep_72,1444201564,234382174097,"(0.347118616104126, 0.31253698468208313)","(-28.843910217285156, 84.29405212402344, 20.03875160217285)",1,3.853363037109375,1,"(-50.10093307495117, 23.109516143798828, 549.19287109375)","(0.6262456774711609, 0.4424758553504944, 0.2378014624118805)",1,"(0.3078727722167969, 0.2813493013381958)","(-36.24835968017578, 87.74983978271484, 21.29656410217285)",1,3.53466796875,1,"(10.703636169433594, 21.561992645263672, 541.4192504882812)","(0.4730794131755829, 0.4446454346179962, 0.21607162058353424)",1,attentive
timestep_73,1445018264,234382990887,"(0.3932368755340576, 0.2935958802700043)","(-20.14284896850586, 86.39286041259766, 20.802650451660156)",1,4.0296783447265625,1,"(-52.15919494628906, 22.08587646484375, 545.8286743164062)","(0.6323245167732239, 0.44451114535331726, 0.23080974817276)",1,"(0.35335278511047363, 0.2653001844882965)","(-27.667720794677734, 89.52819061279297, 21.9438533782959)",1,3.678924560546875,1,"(8.71629810333252, 20.63306999206543, 538.5281982421875)","(0.47801584005355835, 0.44655632972717285, 0.20960508286952972)",1,attentive
timestep_74,1445818302,234383790905,"(0.42043253779411316, 0.3070514500141144)","(-15.011881828308105, 84.90189361572266, 20.259963989257812)",1,3.9129638671875,1,"(-53.07774353027344, 21.968738555908203, 544.7537841796875)","(0.6349449753761292, 0.44465193152427673, 0.22866171598434448)",1,"(0.4104447364807129, 0.25025510787963867)","(-16.896268844604492, 91.19530487060547, 22.550573348999023)",1,3.514373779296875,1,"(7.704658508300781, 20.576091766357422, 537.281982421875)","(0.48056530952453613, 0.44652917981147766, 0.2068604826927185)",1,attentive
timestep_75,1446635005,234384607495,"(0.41644108295440674, 0.29428645968437195)","(-15.764945030212402, 86.31632995605469, 20.77481460571289)",1,3.9962005615234375,1,"(-55.677703857421875, 10.07087516784668, 543.8826904296875)","(0.6417028307914734, 0.4738956391811371, 0.22609451413154602)",1,"(0.3982379138469696, 0.25436732172966003)","(-19.199312210083008, 90.7396469116211, 22.384737014770508)",1,3.66168212890625,1,"(5.2172441482543945, 9.232534408569336, 536.594970703125)","(0.486870676279068, 0.4748345613479614, 0.20415198802947998)",1,attentive
